Link,Count,Outlink
https://apps.apple.com/us/app/ice-age-village/id467577200,39,"['https://www.apple.com/', 'https://www.apple.com/us/shop/goto/bag', 'https://www.apple.com/us/search', 'https://www.apple.com/', 'https://www.apple.com/us/shop/goto/store', 'https://www.apple.com/mac/', 'https://www.apple.com/ipad/', 'https://www.apple.com/iphone/', 'https://www.apple.com/watch/', 'https://www.apple.com/airpods/', 'https://www.apple.com/tv-home/', 'https://www.apple.com/services/', 'https://www.apple.com/us/shop/goto/buy_accessories', 'https://support.apple.com', 'https://www.apple.com/us/search', 'https://www.apple.com/us/shop/goto/bag', 'https://www.apple.com/ios/app-store/', 'https://apps.apple.com/us/developer/gameloft/id282764297', 'https://itunes.apple.com/us/genre/id6014', 'https://apps.apple.com/us/app/six-guns/id447331712', 'https://apps.apple.com/us/app/the-oregon-trail/id460062770', 'https://apps.apple.com/us/app/my-little-pony-magic-princess/id533173905', 'https://apps.apple.com/us/app/gangstar-vegas/id571393580', 'https://apps.apple.com/us/app/blitz-brigade/id580175049', 'https://apps.apple.com/us/app/gt-racing-2/id589113075', 'https://apps.apple.com/us/app/futurama-worlds-of-tomorrow/id1207472130', 'https://apps.apple.com/us/app/zoo-craft-animal-park-tycoon/id1247409901', 'https://apps.apple.com/us/app/zoo-2-animal-park/id1318628198', 'https://apps.apple.com/us/app/pet-shop-story/id481890182', 'https://apps.apple.com/us/app/the-tribez-build-a-village/id494254145', 'https://apps.apple.com/us/app/carnivores-ice-age/id555281737', 'https://www.apple.com/retail/', 'https://locate.apple.com/', 'https://www.apple.com/choose-country-region/', 'https://www.apple.com/legal/privacy/', 'https://www.apple.com/legal/internet-services/terms/site.html', 'https://www.apple.com/us/shop/goto/help/sales_refunds', 'https://www.apple.com/legal/', 'https://www.apple.com/sitemap/']"
https://apps.apple.com/us/app/my-little-pony-magic-princess/id533173905,40,"['https://www.apple.com/', 'https://www.apple.com/us/shop/goto/bag', 'https://www.apple.com/us/search', 'https://www.apple.com/', 'https://www.apple.com/us/shop/goto/store', 'https://www.apple.com/mac/', 'https://www.apple.com/ipad/', 'https://www.apple.com/iphone/', 'https://www.apple.com/watch/', 'https://www.apple.com/airpods/', 'https://www.apple.com/tv-home/', 'https://www.apple.com/services/', 'https://www.apple.com/us/shop/goto/buy_accessories', 'https://support.apple.com', 'https://www.apple.com/us/search', 'https://www.apple.com/us/shop/goto/bag', 'https://www.apple.com/ios/app-store/', 'https://apps.apple.com/us/developer/gameloft/id282764297', 'https://apps.apple.com/story/id1538632801', 'https://itunes.apple.com/us/genre/id6014', 'https://apps.apple.com/us/app/six-guns/id447331712', 'https://apps.apple.com/us/app/the-oregon-trail/id460062770', 'https://apps.apple.com/us/app/ice-age-village/id467577200', 'https://apps.apple.com/us/app/gangstar-vegas/id571393580', 'https://apps.apple.com/us/app/blitz-brigade/id580175049', 'https://apps.apple.com/us/app/gt-racing-2/id589113075', 'https://apps.apple.com/us/app/funny-supermarket-game/id1031486293', 'https://apps.apple.com/us/app/egg/id1034420003', 'https://apps.apple.com/us/app/hatchimals-colleggtibles/id1235116284', 'https://apps.apple.com/us/app/horse-paradise-my-dream-ranch/id1291750173', 'https://apps.apple.com/us/app/cookie-swirl-world/id1445080198', 'https://apps.apple.com/us/app/cry-babies-magic-tears/id1475073926', 'https://www.apple.com/retail/', 'https://locate.apple.com/', 'https://www.apple.com/choose-country-region/', 'https://www.apple.com/legal/privacy/', 'https://www.apple.com/legal/internet-services/terms/site.html', 'https://www.apple.com/us/shop/goto/help/sales_refunds', 'https://www.apple.com/legal/', 'https://www.apple.com/sitemap/']"
https://apps.apple.com/us/app/gangstar-vegas/id571393580,40,"['https://www.apple.com/', 'https://www.apple.com/us/shop/goto/bag', 'https://www.apple.com/us/search', 'https://www.apple.com/', 'https://www.apple.com/us/shop/goto/store', 'https://www.apple.com/mac/', 'https://www.apple.com/ipad/', 'https://www.apple.com/iphone/', 'https://www.apple.com/watch/', 'https://www.apple.com/airpods/', 'https://www.apple.com/tv-home/', 'https://www.apple.com/services/', 'https://www.apple.com/us/shop/goto/buy_accessories', 'https://support.apple.com', 'https://www.apple.com/us/search', 'https://www.apple.com/us/shop/goto/bag', 'https://www.apple.com/ios/app-store/', 'https://apps.apple.com/us/developer/gameloft/id282764297', 'https://apps.apple.com/story/id1538632801', 'https://itunes.apple.com/us/genre/id6014', 'https://apps.apple.com/us/app/six-guns/id447331712', 'https://apps.apple.com/us/app/the-oregon-trail/id460062770', 'https://apps.apple.com/us/app/ice-age-village/id467577200', 'https://apps.apple.com/us/app/my-little-pony-magic-princess/id533173905', 'https://apps.apple.com/us/app/blitz-brigade/id580175049', 'https://apps.apple.com/us/app/gt-racing-2/id589113075', 'https://apps.apple.com/us/app/mad-city-crime/id1034310786', 'https://apps.apple.com/us/app/mad-city-gangs-nice-city/id1097821445', 'https://apps.apple.com/us/app/grand-heist-online/id1151213879', 'https://apps.apple.com/us/app/madout2-bigcityonline/id1214765807', 'https://apps.apple.com/us/app/crime-auto/id1347853851', 'https://apps.apple.com/us/app/street-gangs-city-mafia-wars/id1406748296', 'https://www.apple.com/retail/', 'https://locate.apple.com/', 'https://www.apple.com/choose-country-region/', 'https://www.apple.com/legal/privacy/', 'https://www.apple.com/legal/internet-services/terms/site.html', 'https://www.apple.com/us/shop/goto/help/sales_refunds', 'https://www.apple.com/legal/', 'https://www.apple.com/sitemap/']"
https://apps.apple.com/us/app/blitz-brigade/id580175049,39,"['https://www.apple.com/', 'https://www.apple.com/us/shop/goto/bag', 'https://www.apple.com/us/search', 'https://www.apple.com/', 'https://www.apple.com/us/shop/goto/store', 'https://www.apple.com/mac/', 'https://www.apple.com/ipad/', 'https://www.apple.com/iphone/', 'https://www.apple.com/watch/', 'https://www.apple.com/airpods/', 'https://www.apple.com/tv-home/', 'https://www.apple.com/services/', 'https://www.apple.com/us/shop/goto/buy_accessories', 'https://support.apple.com', 'https://www.apple.com/us/search', 'https://www.apple.com/us/shop/goto/bag', 'https://www.apple.com/ios/app-store/', 'https://apps.apple.com/us/developer/gameloft/id282764297', 'https://itunes.apple.com/us/genre/id6014', 'https://apps.apple.com/us/app/six-guns/id447331712', 'https://apps.apple.com/us/app/the-oregon-trail/id460062770', 'https://apps.apple.com/us/app/ice-age-village/id467577200', 'https://apps.apple.com/us/app/my-little-pony-magic-princess/id533173905', 'https://apps.apple.com/us/app/gangstar-vegas/id571393580', 'https://apps.apple.com/us/app/gt-racing-2/id589113075', 'https://apps.apple.com/us/app/counter-attack-multiplayer-fps/id1072738097', 'https://apps.apple.com/us/app/shadowgun-legends-online-fps/id1091251242', 'https://apps.apple.com/us/app/hero-hunters/id1110217724', 'https://apps.apple.com/us/app/forward-assault/id1191037021', 'https://apps.apple.com/us/app/battle-prime-epic-modern-fps/id1411304149', 'https://apps.apple.com/us/app/retract-survive-demons/id1435028237', 'https://www.apple.com/retail/', 'https://locate.apple.com/', 'https://www.apple.com/choose-country-region/', 'https://www.apple.com/legal/privacy/', 'https://www.apple.com/legal/internet-services/terms/site.html', 'https://www.apple.com/us/shop/goto/help/sales_refunds', 'https://www.apple.com/legal/', 'https://www.apple.com/sitemap/']"
https://apps.apple.com/us/app/card-of-darkness/id1364257627,43,"['https://www.apple.com/', 'https://www.apple.com/us/shop/goto/bag', 'https://www.apple.com/us/search', 'https://www.apple.com/', 'https://www.apple.com/us/shop/goto/store', 'https://www.apple.com/mac/', 'https://www.apple.com/ipad/', 'https://www.apple.com/iphone/', 'https://www.apple.com/watch/', 'https://www.apple.com/airpods/', 'https://www.apple.com/tv-home/', 'https://www.apple.com/services/', 'https://www.apple.com/us/shop/goto/buy_accessories', 'https://support.apple.com', 'https://www.apple.com/us/search', 'https://www.apple.com/us/shop/goto/bag', 'https://www.apple.com/ios/app-store/', 'https://www.apple.com/apple-arcade/', 'https://www.apple.com/apple-arcade/', 'https://apps.apple.com/us/developer/zach-gage/id294263418', 'https://apps.apple.com/story/id1538632801', 'https://itunes.apple.com/us/genre/id6014', 'https://apps.apple.com/us/app/sage-solitaire/id1004646445', 'https://apps.apple.com/us/app/typeshift/id1084762137', 'https://apps.apple.com/us/app/really-bad-chess/id1109751921', 'https://apps.apple.com/us/app/spelltower-fran%C3%A7ais/id1160360982', 'https://apps.apple.com/us/app/spelltower-nederlands/id1160360990', 'https://apps.apple.com/us/app/flipflop-solitaire/id1256860418', 'https://apps.apple.com/us/app/pilgrims/id1296855328', 'https://apps.apple.com/us/app/star-fetched/id1461504229', 'https://apps.apple.com/us/app/creaks/id1466040723', 'https://apps.apple.com/us/app/stranded-sails/id1473744957', 'https://apps.apple.com/us/app/oceanhorn-chronos-dungeon/id1496599163', 'https://apps.apple.com/us/app/the-oregon-trail/id1502228492', 'https://www.apple.com/apple-arcade/', 'https://www.apple.com/retail/', 'https://locate.apple.com/', 'https://www.apple.com/choose-country-region/', 'https://www.apple.com/legal/privacy/', 'https://www.apple.com/legal/internet-services/terms/site.html', 'https://www.apple.com/us/shop/goto/help/sales_refunds', 'https://www.apple.com/legal/', 'https://www.apple.com/sitemap/']"
https://apps.apple.com/us/app/lifelike-chapter-one/id1455383205,42,"['https://www.apple.com/', 'https://www.apple.com/us/shop/goto/bag', 'https://www.apple.com/us/search', 'https://www.apple.com/', 'https://www.apple.com/us/shop/goto/store', 'https://www.apple.com/mac/', 'https://www.apple.com/ipad/', 'https://www.apple.com/iphone/', 'https://www.apple.com/watch/', 'https://www.apple.com/airpods/', 'https://www.apple.com/tv-home/', 'https://www.apple.com/services/', 'https://www.apple.com/us/shop/goto/buy_accessories', 'https://support.apple.com', 'https://www.apple.com/us/search', 'https://www.apple.com/us/shop/goto/bag', 'https://www.apple.com/ios/app-store/', 'https://www.apple.com/apple-arcade/', 'https://www.apple.com/apple-arcade/', 'https://apps.apple.com/us/developer/kunabi-brother-gmbh/id712167048', 'https://apps.apple.com/story/id1538632801', 'https://itunes.apple.com/us/genre/id6014', 'https://apps.apple.com/us/app/euclidean-lands/id1181212221', 'https://apps.apple.com/us/app/frost/id1234617736', 'https://apps.apple.com/us/app/euclidean-skies/id1404253683', 'https://apps.apple.com/us/app/blek/id1551231841', 'https://apps.apple.com/us/app/blek/id742625884', 'https://apps.apple.com/us/app/winding-worlds/id1435217827', 'https://apps.apple.com/us/app/doomsday-vault/id1457773760', 'https://apps.apple.com/us/app/lifeslide/id1472966619', 'https://apps.apple.com/us/app/operator-41/id1475042637', 'https://apps.apple.com/us/app/discolored/id1479350739', 'https://apps.apple.com/us/app/the-collage-atlas/id1494724994', 'https://www.apple.com/apple-arcade/', 'https://www.apple.com/retail/', 'https://locate.apple.com/', 'https://www.apple.com/choose-country-region/', 'https://www.apple.com/legal/privacy/', 'https://www.apple.com/legal/internet-services/terms/site.html', 'https://www.apple.com/us/shop/goto/help/sales_refunds', 'https://www.apple.com/legal/', 'https://www.apple.com/sitemap/']"
https://apps.apple.com/us/app/doomsday-vault/id1457773760,38,"['https://www.apple.com/', 'https://www.apple.com/us/shop/goto/bag', 'https://www.apple.com/us/search', 'https://www.apple.com/', 'https://www.apple.com/us/shop/goto/store', 'https://www.apple.com/mac/', 'https://www.apple.com/ipad/', 'https://www.apple.com/iphone/', 'https://www.apple.com/watch/', 'https://www.apple.com/airpods/', 'https://www.apple.com/tv-home/', 'https://www.apple.com/services/', 'https://www.apple.com/us/shop/goto/buy_accessories', 'https://support.apple.com', 'https://www.apple.com/us/search', 'https://www.apple.com/us/shop/goto/bag', 'https://www.apple.com/ios/app-store/', 'https://www.apple.com/apple-arcade/', 'https://www.apple.com/apple-arcade/', 'https://apps.apple.com/us/developer/flightless/id367309147', 'https://apps.apple.com/story/id1538632801', 'https://itunes.apple.com/us/genre/id6014', 'https://apps.apple.com/us/app/element-rts/id749488884', 'https://apps.apple.com/us/app/little-orpheus/id1446279575', 'https://apps.apple.com/us/app/projection-first-light/id1454738916', 'https://apps.apple.com/us/app/murder-mystery-machine/id1459658137', 'https://apps.apple.com/us/app/inmost/id1465235144', 'https://apps.apple.com/us/app/creaks/id1466040723', 'https://apps.apple.com/us/app/stela/id1466149452', 'https://www.apple.com/apple-arcade/', 'https://www.apple.com/retail/', 'https://locate.apple.com/', 'https://www.apple.com/choose-country-region/', 'https://www.apple.com/legal/privacy/', 'https://www.apple.com/legal/internet-services/terms/site.html', 'https://www.apple.com/us/shop/goto/help/sales_refunds', 'https://www.apple.com/legal/', 'https://www.apple.com/sitemap/']"
https://apps.apple.com/us/app/lifeslide/id1472966619,38,"['https://www.apple.com/', 'https://www.apple.com/us/shop/goto/bag', 'https://www.apple.com/us/search', 'https://www.apple.com/', 'https://www.apple.com/us/shop/goto/store', 'https://www.apple.com/mac/', 'https://www.apple.com/ipad/', 'https://www.apple.com/iphone/', 'https://www.apple.com/watch/', 'https://www.apple.com/airpods/', 'https://www.apple.com/tv-home/', 'https://www.apple.com/services/', 'https://www.apple.com/us/shop/goto/buy_accessories', 'https://support.apple.com', 'https://www.apple.com/us/search', 'https://www.apple.com/us/shop/goto/bag', 'https://www.apple.com/ios/app-store/', 'https://www.apple.com/apple-arcade/', 'https://www.apple.com/apple-arcade/', 'https://apps.apple.com/us/developer/block-zero/id1472966527', 'https://apps.apple.com/story/id1538632801', 'https://itunes.apple.com/us/genre/id6014', 'https://apps.apple.com/us/app/punch-planet/id1472966528', 'https://apps.apple.com/us/app/guildlings/id1114224350', 'https://apps.apple.com/us/app/oceanhorn-2/id1141837408', 'https://apps.apple.com/us/app/spyder/id1443839718', 'https://apps.apple.com/us/app/spongebob-patty-pursuit/id1459922619', 'https://apps.apple.com/us/app/stranded-sails/id1473744957', 'https://apps.apple.com/us/app/operator-41/id1475042637', 'https://www.apple.com/apple-arcade/', 'https://www.apple.com/retail/', 'https://locate.apple.com/', 'https://www.apple.com/choose-country-region/', 'https://www.apple.com/legal/privacy/', 'https://www.apple.com/legal/internet-services/terms/site.html', 'https://www.apple.com/us/shop/goto/help/sales_refunds', 'https://www.apple.com/legal/', 'https://www.apple.com/sitemap/']"
https://apps.apple.com/us/app/stranded-sails/id1473744957,39,"['https://www.apple.com/', 'https://www.apple.com/us/shop/goto/bag', 'https://www.apple.com/us/search', 'https://www.apple.com/', 'https://www.apple.com/us/shop/goto/store', 'https://www.apple.com/mac/', 'https://www.apple.com/ipad/', 'https://www.apple.com/iphone/', 'https://www.apple.com/watch/', 'https://www.apple.com/airpods/', 'https://www.apple.com/tv-home/', 'https://www.apple.com/services/', 'https://www.apple.com/us/shop/goto/buy_accessories', 'https://support.apple.com', 'https://www.apple.com/us/search', 'https://www.apple.com/us/shop/goto/bag', 'https://www.apple.com/ios/app-store/', 'https://www.apple.com/apple-arcade/', 'https://www.apple.com/apple-arcade/', 'https://apps.apple.com/us/developer/shifty-eye/id1473744956', 'https://apps.apple.com/story/id1538632801', 'https://itunes.apple.com/us/genre/id6014', 'https://apps.apple.com/us/app/operator-41/id1475042637', 'https://apps.apple.com/us/app/discolored/id1479350739', 'https://apps.apple.com/us/app/guildlings/id1114224350', 'https://apps.apple.com/us/app/oceanhorn-2/id1141837408', 'https://apps.apple.com/us/app/the-pathless/id1441675155', 'https://apps.apple.com/us/app/murder-mystery-machine/id1459658137', 'https://apps.apple.com/us/app/the-oregon-trail/id1502228492', 'https://apps.apple.com/us/app/the-survivalists/id1515959873', 'https://www.apple.com/apple-arcade/', 'https://www.apple.com/retail/', 'https://locate.apple.com/', 'https://www.apple.com/choose-country-region/', 'https://www.apple.com/legal/privacy/', 'https://www.apple.com/legal/internet-services/terms/site.html', 'https://www.apple.com/us/shop/goto/help/sales_refunds', 'https://www.apple.com/legal/', 'https://www.apple.com/sitemap/']"
https://apps.apple.com/us/app/discolored/id1479350739,39,"['https://www.apple.com/', 'https://www.apple.com/us/shop/goto/bag', 'https://www.apple.com/us/search', 'https://www.apple.com/', 'https://www.apple.com/us/shop/goto/store', 'https://www.apple.com/mac/', 'https://www.apple.com/ipad/', 'https://www.apple.com/iphone/', 'https://www.apple.com/watch/', 'https://www.apple.com/airpods/', 'https://www.apple.com/tv-home/', 'https://www.apple.com/services/', 'https://www.apple.com/us/shop/goto/buy_accessories', 'https://support.apple.com', 'https://www.apple.com/us/search', 'https://www.apple.com/us/shop/goto/bag', 'https://www.apple.com/ios/app-store/', 'https://www.apple.com/apple-arcade/', 'https://www.apple.com/apple-arcade/', 'https://apps.apple.com/us/developer/shifty-eye/id1473744956', 'https://apps.apple.com/story/id1538632801', 'https://itunes.apple.com/us/genre/id6014', 'https://apps.apple.com/us/app/stranded-sails/id1473744957', 'https://apps.apple.com/us/app/operator-41/id1475042637', 'https://apps.apple.com/us/app/winding-worlds/id1435217827', 'https://apps.apple.com/us/app/down-in-bermuda/id1446828836', 'https://apps.apple.com/us/app/projection-first-light/id1454738916', 'https://apps.apple.com/us/app/the-bradwell-conspiracy/id1458000142', 'https://apps.apple.com/us/app/creaks/id1466040723', 'https://apps.apple.com/us/app/the-lullaby-of-life/id1469062933', 'https://www.apple.com/apple-arcade/', 'https://www.apple.com/retail/', 'https://locate.apple.com/', 'https://www.apple.com/choose-country-region/', 'https://www.apple.com/legal/privacy/', 'https://www.apple.com/legal/internet-services/terms/site.html', 'https://www.apple.com/us/shop/goto/help/sales_refunds', 'https://www.apple.com/legal/', 'https://www.apple.com/sitemap/']"
https://www.apple.com/apple-arcade/,19,"['https://support.apple.com', 'https://one.apple.com/us/arcade?itscg=10000&itsct=one-0-arc_ovp-one_prop-apl-ref-210402', 'https://apps.apple.com/us/app/nba-2k22-arcade-edition/id1571881224?itscg=10000&itsct=arc-0-apl_hp-nba2k22-apl-ref-211115', 'https://apps.apple.com/us/app/cut-the-rope-remastered/id1524615151?itscg=10000&itsct=arc-0-arc_ovp-feature_gal-apl-ref-210402', 'https://apps.apple.com/us/app/fantasian/id1517339045?itscg=10000&itsct=arc-0-arc_ovp-feature_gal-apl-ref-210402', 'https://apps.apple.com/us/app/oregon-trails-new/id1502228492?itscg=10000&itsct=arc-0-arc_ovp-feature_gal-apl-ref-210402', 'https://apps.apple.com/us/app/simons-cat-story-time/id1535011471?itscg=10000&itsct=arc-0-arc_ovp-feature_gal-apl-ref-210402', 'https://apps.apple.com/us/app/star-trek-legends/id1529664467?itscg=10000&itsct=arc-0-arc_ovp-feature_gal-apl-ref-210402', 'https://apps.apple.com/us/app/wonderbox-the-adventure-maker/id1520720139?itscg=10000&itsct=arc-0-arc_ovp-feature_gal-apl-ref-210402', 'https://support.apple.com/kb/HT212261', 'https://one.apple.com/us/arcade?itscg=10000&itsct=one-NA-arcade-bnr-apl-avl-102020', 'https://developer.apple.com/apple-arcade/', 'https://support.apple.com/ios/update', 'https://support.apple.com/ios/update', 'https://support.apple.com/en-us/HT202716', 'https://appleid.apple.com/us/', 'https://apps.apple.com/us/app/apple-store/id375380948', 'https://investor.apple.com/', 'https://locate.apple.com/']"
https://www.apple.com/retail/,15,"['https://support.apple.com', 'https://www.apple.com/us/shop/goto/gifts', 'https://www.apple.com/shop/buy-iphone/carrier-offers', 'https://www.apple.com/retail/instore-shopping-session/', 'https://www.apple.com/shop/browse/financing', 'https://www.apple.com/retail/geniusbar', 'https://www.apple.com/retail/business/', 'https://www.apple.com/today/collection/product-skills-sessions', 'https://www.apple.com/today/collection/product-skills-sessions', 'https://www.apple.com/us/shop/goto/gifts', 'https://www.apple.com/us/shop/goto/gifts', 'https://appleid.apple.com/us/', 'https://apps.apple.com/us/app/apple-store/id375380948', 'https://investor.apple.com/', 'https://locate.apple.com/']"
https://locate.apple.com/,0,[]
https://www.apple.com/choose-country-region/,6,"['https://support.apple.com', 'https://www.apple.com.cn/', 'https://appleid.apple.com/us/', 'https://apps.apple.com/us/app/apple-store/id375380948', 'https://investor.apple.com/', 'https://locate.apple.com/']"
https://www.apple.com/legal/privacy/,7,"['https://support.apple.com', 'https://appleid.apple.com/choose-your-country', 'https://www.apple.com', 'https://www.apple.com/privacy/government-information-requests/', 'https://images.apple.com/legal/sales-support/applecare/docs/remotesupport_terms.pdf', 'https://discussions.apple.com/terms', 'https://locate.apple.com/']"
https://www.apple.com/legal/internet-services/terms/site.html,6,"['https://support.apple.com', 'https://www.apple.com', 'https://www.apple.com/privacy/government-information-requests/', 'https://images.apple.com/legal/sales-support/applecare/docs/remotesupport_terms.pdf', 'https://discussions.apple.com/terms', 'https://locate.apple.com/']"
https://www.apple.com/us/shop/goto/help/sales_refunds,60,"['https://www.apple.com/', 'https://www.apple.com/', 'https://www.apple.com/mac/', 'https://www.apple.com/ipad/', 'https://www.apple.com/iphone/', 'https://www.apple.com/watch/', 'https://www.apple.com/airpods/', 'https://www.apple.com/tv-home/', 'https://www.apple.com/services/', 'https://www.apple.com/support/', 'https://www.apple.com/privacy', 'https://www.apple.com/legal/sales-support/iphoneupgrade_us', 'https://www.apple.com/legal/sla', 'https://www.apple.com/legal/warranty', 'https://www.apple.com/legal/giftcards/applestore/', 'https://www.apple.com/', 'https://www.apple.com/mac/', 'https://www.apple.com/ipad/', 'https://www.apple.com/iphone/', 'https://www.apple.com/watch/', 'https://www.apple.com/tv/', 'https://www.apple.com/music/', 'https://www.apple.com/itunes/', 'https://www.apple.com/homepod/', 'https://www.apple.com/ipod-touch/', 'https://www.apple.com/apple-card/', 'https://www.apple.com/retail/', 'https://www.apple.com/retail/geniusbar/', 'https://www.apple.com/retail/learn/', 'https://www.apple.com/retail/learn/youth/', 'https://itunes.apple.com/us/app/apple-store/id375380948?mt=8', 'https://secure.store.apple.com/shop/order/list', 'https://www.apple.com/education/', 'https://www.apple.com/business/', 'https://www.apple.com/retail/business/', 'https://www.apple.com/r/store/government', 'https://www.apple.com/healthcare/', 'https://www.apple.com/healthcare/apple-watch/', 'https://www.apple.com/healthcare/health-records/', 'https://www.apple.com/accessibility/', 'https://www.apple.com/education/connectED/', 'https://www.apple.com/environment/', 'https://www.apple.com/diversity/', 'https://www.apple.com/privacy/', 'https://www.apple.com/supplier-responsibility/', 'https://appleid.apple.com', 'https://secure.store.apple.com/shop/account/home', 'https://www.apple.com/newsroom/', 'https://www.apple.com/leadership/', 'https://www.apple.com/jobs/us/', 'https://investor.apple.com', 'https://www.apple.com/compliance', 'https://www.apple.com/apple-events/', 'https://www.apple.com/contact/', 'https://www.apple.com/retail', 'https://locate.apple.com', 'https://www.apple.com/choose-your-country', 'https://www.apple.com/privacy/privacy-policy', 'https://apple.com/legal/internet-services/terms/site.html', 'https://apple.com/legal']"
https://www.apple.com/legal/,8,"['https://support.apple.com', 'https://developer.apple.com/softwarelicensing/', 'https://www.apple.com/compliance/', 'https://www.apple.com', 'https://www.apple.com/privacy/government-information-requests/', 'https://images.apple.com/legal/sales-support/applecare/docs/remotesupport_terms.pdf', 'https://discussions.apple.com/terms', 'https://locate.apple.com/']"
https://www.apple.com/sitemap/,58,"['https://support.apple.com', 'https://investor.apple.com/', 'https://locate.apple.com/', 'https://apps.apple.com/us/app/apple-store/id375380948', 'https://appleid.apple.com/signin', 'https://support.apple.com/guide/remote-desktop/welcome/mac', 'https://support.apple.com/guide/quicktime-player/welcome/mac', 'https://developer.apple.com/macos/', 'https://developer.apple.com/apple-arcade/', 'https://locate.apple.com', 'https://support.apple.com/mac', 'https://support.apple.com/en_US/manuals/mac', 'https://developer.apple.com/ipados/', 'https://developer.apple.com/apple-arcade/', 'https://support.apple.com/ipad', 'https://support.apple.com/en_US/manuals/ipad ', 'https://discussions.apple.com/community/ipad', 'https://developer.apple.com/ios/', 'https://developer.apple.com/apple-arcade/', 'https://support.apple.com/iphone', 'https://support.apple.com/en_US/manuals/iphone', 'https://discussions.apple.com/community/iphone', 'https://developer.apple.com/watchos/', 'https://support.apple.com/watch', 'https://support.apple.com/en_US/manuals/applewatch', 'https://discussions.apple.com/community/watch', 'https://support.apple.com/HT204665', 'https://support.apple.com/HT204666', 'https://support.apple.com/airpods', 'https://support.apple.com/en_US/manuals/airpods', 'https://developer.apple.com/tvos/', 'https://developer.apple.com/apple-arcade/', 'https://support.apple.com/apple-tv', 'https://support.apple.com/en_US/manuals/appletv', 'https://support.apple.com/homepod', 'https://support.apple.com/en_US/manuals/homepod', 'https://support.apple.com/music', 'https://support.apple.com/icloud', 'https://support.apple.com/apple-card', 'https://support.apple.com/apple-pay', 'https://support.apple.com/apple-cash', 'https://support.apple.com/itunes', 'https://support.apple.com/billing', 'https://support.apple.com/apps', 'https://support.apple.com/books', 'https://support.apple.com/ipod/ipod-touch', 'https://support.apple.com/en_US/manuals/ipod', 'https://concierge.apple.com/history/R032/en_US/', 'https://support.apple.com/contact', 'https://support.apple.com', 'https://discussions.apple.com/welcome', 'https://support.apple.com/my-support', 'https://support.apple.com/service-repair-providers', 'https://support.apple.com/sitemap/', 'https://appleid.apple.com/us/', 'https://apps.apple.com/us/app/apple-store/id375380948', 'https://investor.apple.com/', 'https://locate.apple.com/']"
https://www.apple.com/promo/,5,"['https://support.apple.com', 'https://appleid.apple.com/us/', 'https://apps.apple.com/us/app/apple-store/id375380948', 'https://investor.apple.com/', 'https://locate.apple.com/']"
https://www.apple.com,10,"['https://support.apple.com', 'https://apps.apple.com/us/app/lego-star-wars-castaways/id1474344996?itscg=10000&itsct=arc-0-apl_hp-LEGOSW_try-apl-ref-211119', 'https://wallet.apple.com/apple-card/setup/feature/ccs?referrer=cid%3Dapy-200-100018', 'https://tv.apple.com/show/dickinson/umc.cmc.1ogyy5s2agasxa5qztabrlykn?itscg=10000&itsct=atv-apl_hp-pmo_wch-DickinsonS3-211117', 'https://tv.apple.com/show/dickinson/umc.cmc.1ogyy5s2agasxa5qztabrlykn?itscg=10000&itsct=atv-apl_hp-pmo_wch-DickinsonS3-211117', 'https://support.apple.com/kb/HT209218', 'https://appleid.apple.com/us/', 'https://apps.apple.com/us/app/apple-store/id375380948', 'https://investor.apple.com/', 'https://locate.apple.com/']"
https://www.apple.com/legal/internet-services/,6,"['https://support.apple.com', 'https://www.apple.com', 'https://www.apple.com/privacy/government-information-requests/', 'https://images.apple.com/legal/sales-support/applecare/docs/remotesupport_terms.pdf', 'https://discussions.apple.com/terms', 'https://locate.apple.com/']"
https://www.apple.com/legal/privacy/en-ww/,27,"['https://support.apple.com', 'https://apple.com/legal/privacy/data', 'https://apple.com/legal/privacy/pdfs/apple-privacy-policy-en-ww.pdf', 'https://apple.com/legal/privacy/california/', 'https://apple.com/legal/privacy/en-ww/canada-notice/', 'https://apple.com/legal/privacy/apple-health-studies/en-ww', 'https://www.apple.com/legal/privacy/en/affiliated-company/', 'https://privacy.apple.com', 'https://apple.com/legal/privacy/contact', 'https://apple.com/legal/privacy/contact', 'https://support.apple.com/HT208501', 'https://www.apple.com/legal/privacy/data', 'https://developer.apple.com/support/app-privacy-on-the-app-store', 'https://www.apple.com/legal/privacy/apple-health-studies/', 'https://www.apple.com/legal/privacy/contact/', 'https://support.apple.com/guide/security/welcome/web', 'https://www.apple.com/legal/privacy/en-ww/parent-disclosure/', 'https://www.apple.com/legal/education/apple-school-manager/', 'https://privacy.apple.com', 'https://www.apple.com/legal/privacy/en-ww/cookies/', 'https://www.apple.com/legal/privacy/contact/', 'https://support.apple.com/HT201232', 'https://www.apple.com', 'https://www.apple.com/privacy/government-information-requests/', 'https://images.apple.com/legal/sales-support/applecare/docs/remotesupport_terms.pdf', 'https://discussions.apple.com/terms', 'https://locate.apple.com/']"
https://www.apple.com/privacy/use-of-cookies/,6,"['https://support.apple.com', 'https://www.apple.com', 'https://www.apple.com/privacy/government-information-requests/', 'https://images.apple.com/legal/sales-support/applecare/docs/remotesupport_terms.pdf', 'https://discussions.apple.com/terms', 'https://locate.apple.com/']"
